aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.97,1.2650416666666686,0.5514249999999954,1.2303249999999983,0.538025000000023,-2.494925000000001,0.35135000000000305,-2.5322750000000003,0.26079999999997805
0.975,1.2625312500000019,0.5632812500000024,1.2279749999999992,0.5504249999999836,-2.493318750000001,0.3709999999999988,-2.5321749999999996,0.29635
0.98,1.2601874999999996,0.5666249999999999,1.2260999999999984,0.5318499999999999,-2.4917124999999998,0.3867,-2.5321,0.28450000000012277
0.985,1.2574875,0.5485875000000175,1.224225,0.5503999999999957,-2.48999,0.4080624999999801,-2.53205,0.3319000000000082
0.99,1.2550312500000012,0.56785,1.2220874999999993,0.5380499999999999,-2.4883187500000012,0.428725,-2.532025,0.37337499999996054
0.995,1.2526416666666673,0.5945250000000071,1.2195249999999993,0.5442499999999824,-2.486715833333334,0.4467750000000069,-2.532,0.3437500000000672
1.0,1.250125,0.6171,1.217025,0.5566249999999999,-2.485075,0.461375,-2.53195,0.35559999999999997
1.0050000000000001,1.2475375000000009,0.5969249999999999,1.2143249999999992,0.58135,-2.4834200000000006,0.4751,-2.531975,0.34375
1.01,1.2450000000000023,0.6523249999999883,1.21135,0.5628,-2.4817000000000013,0.4904749999999878,-2.53195,0.3556000000001184
1.0150000000000001,1.2425500000000003,0.633825,1.208625,0.58135,-2.4801275,0.510175,-2.53195,0.37929999999999997
1.02,1.240031250000005,0.5935250000000036,1.20615,0.58135,-2.478418750000003,0.5179000000000014,-2.531875,0.4267
1.025,1.237537500000001,0.5872999999999735,1.2039999999999993,0.5504000000000103,-2.4768200000000005,0.5289500000000062,-2.53185,0.4267
1.03,1.235000000000001,0.5692249999999816,1.2015249999999995,0.5462750000000549,-2.4751000000000003,0.5484249999999895,-2.531775,0.4267
1.035,1.2325875000000002,0.5318499999999604,1.1999249999999995,0.5318499999999999,-2.4735500000000004,0.5581750000000079,-2.531625,0.474175
1.04,1.2300312500000024,0.5077499999999903,1.1980249999999997,0.5071249999999999,-2.4718187500000015,0.5677999999999954,-2.5315,0.4742
1.045,1.2275428571428582,0.49545,1.196413636363636,0.48855,-2.4701342857142863,0.5850500000000001,-2.531347727272727,0.48494772727271157
1.05,1.2252083333333346,0.45715,1.1950863636363624,0.45765,-2.4686250000000007,0.5983499999999999,-2.5312272727272727,0.498977272727259
1.055,1.222531250000001,0.4746249999999991,1.193515909090909,0.45091363636362813,-2.4669187500000005,0.6132500000000013,-2.5310477272727274,0.48605
1.06,1.220175000000001,0.47585,1.191825,0.420575,-2.4653050000000007,0.617175,-2.5308,0.49789999999999995
1.065,1.2175583333333346,0.489,1.1900249999999994,0.44529999999998626,-2.4636325000000006,0.618925,-2.5303999999999998,0.4979
1.07,1.2151250000000002,0.48997500000000005,1.1879499999999994,0.4453125000000398,-2.461975,0.6137250000000001,-2.529925,0.5097499999999999
1.075,1.2125500000000016,0.51205,1.1856499999999999,0.48240000000000455,-2.460327500000001,0.6234,-2.529175,0.5571499999999999
1.08,1.2100000000000022,0.5523857142857059,1.1834892857142831,0.4956321428571563,-2.4586000000000015,0.6068785714285576,-2.5285428571428565,0.5097499999999473
1.085,1.2074875000000007,0.558975,1.1802749999999993,0.5256749999999817,-2.4569900000000002,0.6033,-2.5275999999999996,0.569
1.09,1.2050833333333362,0.5533250000000001,1.1781249999999996,0.5133,-2.4553500000000015,0.634675,-2.52693125,0.5423374999999934
1.095,1.2025198863636368,0.5539999999999821,1.1750249999999998,0.5442249999999902,-2.4536181818181824,0.6549500000000041,-2.526225,0.5452999999999999
1.1,1.2000312500000003,0.5626749999999888,1.1726,0.5380499999999999,-2.45201875,0.6689750000000039,-2.5256499999999997,0.53345
