aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.86,1.3189218750000005,0.30632500000000207,1.313275,0.511425,-2.530478125,-0.0796750000000025,-2.5393749999999997,-0.28302499999999997
0.865,1.3162715909090914,0.3079,1.3108,0.510625,-2.5287379545454547,-0.08105000000000001,-2.5377,-0.283175
0.87,1.3138611111111111,0.30519444444444405,1.3082333333333338,0.513125,-2.527141666666667,-0.07944444444444405,-2.5359958333333337,-0.284975
0.875,1.3112625,0.3069375000000104,1.3057750000000001,0.5105,-2.5254325,-0.08075000000000533,-2.5343,-0.2833
0.88,1.3088750000000007,0.3045300000000015,1.3034999999999999,0.5117100000000001,-2.5238500000000004,-0.07929500000000114,-2.5327824999999997,-0.28434499999999996
0.885,1.3063630952381016,0.3043,1.300800000000004,0.5099249999999996,-2.5222071428571478,-0.079425,-2.5309250000000025,-0.283125
0.89,1.3038625000000001,0.3040812499999998,1.2985499999999992,0.509625,-2.5205425,-0.07979375000000019,-2.5294499999999993,-0.2833499999999999
0.895,1.3012778409090915,0.303825,1.2958,0.5094000000000001,-2.518841704545455,-0.08007500000000001,-2.527575,-0.2837
0.9,1.298803571428572,0.30231071428571465,1.29326875,0.5092218749999999,-2.5172071428571434,-0.07945357142857133,-2.5258781249999998,-0.28405
0.905,1.2962963383838388,0.30185,1.290825,0.507525,-2.5155528030303036,-0.0795,-2.524275,-0.283375
0.91,1.2938249999999996,0.3027761904761903,1.288325,0.507,-2.5139199999999997,-0.0807,-2.52255,-0.28345
0.915,1.2914027777777768,0.3011513888888879,1.2861,0.508075,-2.512341666666666,-0.08010416666666606,-2.521025,-0.284575
0.92,1.2889886363636367,0.2995500000000003,1.2838333333333332,0.5073791666666635,-2.510718181818182,-0.0795,-2.519520833333333,-0.2846583333333313
0.925,1.286537500000001,0.29805,1.281125,0.5048250000000001,-2.5091225000000006,-0.0788,-2.5177,-0.28337500000000004
0.93,1.2839937499999998,0.298975,1.2786333333333355,0.503225,-2.50742125,-0.08007500000000001,-2.515995833333335,-0.282725
0.935,1.2813928030303028,0.2993,1.2764224999999998,0.5043,-2.5057331818181816,-0.081175,-2.5145075,-0.28400000000000003
0.9400000000000001,1.2790202380952382,0.298775,1.2736392857142855,0.5044500000000001,-2.5041478571428573,-0.08105,-2.51265,-0.285
0.9450000000000001,1.2766565789473692,0.29955,1.2712631578947369,0.5039223684210526,-2.5025939473684216,-0.08185,-2.5109842105263156,-0.28496973684210525
0.9500000000000001,1.2741125000000006,0.30025000000000057,1.2692249999999996,0.504825,-2.5008925000000004,-0.0826499999999999,-2.5096499999999997,-0.28575
0.9550000000000001,1.2715375000000018,0.29816250000000266,1.266525,0.505525,-2.4992225000000015,-0.08141562499999944,-2.5078,-0.286525
0.96,1.2690982142857143,0.29595,1.2638,0.50295,-2.4975839285714287,-0.08005,-2.505975,-0.28464999999999996
0.965,1.2666386363636364,0.29664999999999986,1.2616,0.5011749999999999,-2.4959831818181817,-0.08085000000000002,-2.5045,-0.283925
0.97,1.2642261363636362,0.2959749999999998,1.2589,0.5015499999999999,-2.494383181818182,-0.081325,-2.50265,-0.284775
0.975,1.2617951923076938,0.2952,1.256675,0.5011,-2.492788653846155,-0.08135,-2.501175,-0.2852
0.98,1.2592375000000011,0.2945749999999995,1.2543055555555558,0.5004499999999997,-2.4910925000000006,-0.08124999999999923,-2.499538888888889,-0.285224999999999
0.985,1.2567563034188036,0.29352500000000376,1.251775,0.499525,-2.489471282051282,-0.08112499999999925,-2.49785,-0.28495
0.99,1.2542495941558442,0.2928,1.249075,0.49865,-2.4878059253246754,-0.08115,-2.496025,-0.285
0.995,1.251667207792208,0.2932545454545454,1.2469000000000001,0.4979,-2.486100324675325,-0.082,-2.4945250000000003,-0.28505
1.0,1.2491958333333324,0.291275,1.2441833333333348,0.498325,-2.4844649999999993,-0.08125,-2.4926708333333343,-0.28585
1.0050000000000001,1.2466625000000011,0.2917,1.2419687499999998,0.496475,-2.4827975000000007,-0.0818,-2.4912031249999997,-0.285075
1.01,1.2443208333333333,0.28946500000000014,1.2395900000000002,0.49546000000000023,-2.4812525,-0.0807749999999998,-2.48957,-0.284825
1.0150000000000001,1.2417107142857144,0.290125,1.2373750000000001,0.494625,-2.4795335714285716,-0.0818,-2.4881,-0.28465
1.02,1.2391740530303028,0.28695,1.234725,0.496375,-2.4778519318181815,-0.0804,-2.48625,-0.286475
1.025,1.2366535714285716,0.28600000000000114,1.23249375,0.492025,-2.476192142857143,-0.08014999999999944,-2.484728125,-0.284275
1.03,1.2341647727272733,0.285625,1.2298499999999999,0.49105,-2.4745443181818185,-0.0808,-2.4829499999999998,-0.28415
1.035,1.2316541666666667,0.28545,1.2273468750000003,0.4909093749999999,-2.4728925,-0.08165,-2.4812781250000002,-0.28498750000000006
1.04,1.2293749999999992,0.28515,1.2248250000000034,0.4906500000000007,-2.471374999999999,-0.082,-2.479512500000002,-0.2855499999999993
1.045,1.2266625000000004,0.2835888888888888,1.2228174999999997,0.4903974999999999,-2.4695975000000003,-0.0813555555555556,-2.4781449999999996,-0.2858450000000002
1.05,1.224250000000004,0.28575,1.2202187500000004,0.48865000000000003,-2.4680000000000026,-0.0834,-2.47636625,-0.2852375
1.055,1.2216590909090916,0.28405625,1.2178272727272734,0.49095,-2.466295454545455,-0.082584375,-2.4747590909090915,-0.28725
1.06,1.2192515977443612,0.281825,1.215175,0.488875,-2.464715563909775,-0.0812,-2.47295,-0.2862
1.065,1.2166672077922078,0.2826,1.2126937500000028,0.48705,-2.463000324675325,-0.082025,-2.4712312500000024,-0.28507499999999997
1.07,1.2143249999999992,0.28225,1.210275,0.488975,-2.4614424999999995,-0.08255,-2.4696249999999997,-0.28674999999999995
1.075,1.2117692736185388,0.281575,1.208075,0.48735,-2.4597740641711234,-0.08235,-2.468125,-0.2864
1.08,1.209163636363636,0.2807,1.2055642857142863,0.486425,-2.4580456818181817,-0.08225,-2.4664575000000006,-0.2861
1.085,1.2066624999999997,0.28018888888888893,1.2029250000000022,0.485925,-2.4563975,-0.08236111111111133,-2.4646500000000016,-0.2861
1.09,1.2043723684210526,0.2806500000000006,1.20075,0.48541,-2.4548853947368423,-0.0833,-2.4631350000000003,-0.2862325
1.095,1.2017761363636366,0.280065625,1.1983,0.48585,-2.4531656818181817,-0.08324375,-2.4614499999999997,-0.287125
1.1,1.1996249999999997,0.27767500000000034,1.1961111111111098,0.48497499999999966,-2.4517499999999997,-0.08212500000000016,-2.459990277777777,-0.28694999999999976
1.105,1.196912500000001,0.27825,1.1934222222222222,0.48275,-2.449947500000001,-0.083125,-2.4581333333333335,-0.285975
1.11,1.1944022727272725,0.27649999999999997,1.191025,0.48345,-2.448321818181818,-0.0825,-2.4565,-0.286925
1.115,1.1919499999999998,0.2757,1.1886875000000063,0.481675,-2.44667,-0.082375,-2.454937500000005,-0.28635
1.12,1.1894854166666673,0.274825,1.186125,0.4818,-2.445080000000001,-0.082275,-2.4532249999999998,-0.28675
1.125,1.1870202020202028,0.27395714285714273,1.1840916666666672,0.47997500000000026,-2.443434343434344,-0.08225357142857145,-2.451841666666667,-0.28615
1.1300000000000001,1.1845714285714295,0.2722499999999995,1.181525,0.47925,-2.4418321428571437,-0.08183750000000008,-2.450075,-0.286375
1.135,1.1820568181818183,0.2725375000000045,1.1791874999999998,0.4774499999999998,-2.4401568181818183,-0.08271250000000252,-2.4484874999999997,-0.28568750000000004
